Menu_num,Menu_name,Menu_ex,Menu,Menu_detail,매콤,담백,국물,고기,채식,야채,과일,시원한
1069145,플레인요거트(ICE),"우유,요거트",음료류,플레인요거트,False,False,False,False,False,False,False,False
1069146,딸기요거트(ICE),"우유,요거트,딸기",음료류,딸기요거트,False,False,False,False,False,False,False,False
1069147,망고요거트(ICE),"우유,요거트,망고",음료류,요거트,False,False,False,False,False,False,False,False
1069150,코코넛커피(ICE),"코코넛,에스프레소",음료류,커피,False,False,False,False,False,False,False,False
1069151,딸기(ICE),딸기,음료류,딸기,False,False,False,False,False,False,False,False
1069152,망고(ICE),망고,음료류,망고,False,False,False,False,False,False,False,False
1069153,녹차(ICE),녹차,음료류,녹차,False,False,False,False,False,False,False,False
1069154,민트초코칩(ICE),"우유,민트",음료류,초코칩,False,False,False,False,False,False,False,False
1069155,자스민(HOT),자스민,음료류,자스민,False,False,False,False,False,False,False,False
1069156,자스민(ICE),자스민,음료류,자스민,False,False,False,False,False,False,False,False
1069157,캐모마일(HOT),캐모마일,음료류,캐모마일,False,False,False,False,False,False,False,False
1069158,캐모마일(ICE),캐모마일,음료류,캐모마일,False,False,False,False,False,False,False,False
1069159,페퍼민트(HOT),페퍼민트,음료류,페퍼민트,False,False,False,False,False,False,False,False
1069160,페퍼민트(ICE),페퍼민트,음료류,페퍼민트,False,False,False,False,False,False,False,False
1069161,히비스커스(HOT),히비스커스,음료류,히비스커스,False,False,False,False,False,False,False,False
1069162,히비스커스(ICE),히비스커스,음료류,히비스커스,False,False,False,False,False,False,False,False
1069163,복숭아아이스티(ICE),"홍차,얼음",음료류,복숭아아이스티,False,False,False,False,False,False,False,False
1069165,망고(싱글/2scoop),망고,양식,망고,False,False,False,False,False,False,False,False
1069166,초코(싱글/2scoop),초콜릿,양식,초코,False,False,False,False,False,False,False,False
1069167,전통팥빙수,"팥,얼음",음료류,팥빙수,False,False,False,False,False,False,False,False
1069168,녹차팥빙수,"녹차,팥,얼음",음료류,팥빙수,False,False,False,False,False,False,False,False
1069171,초코가니쉬,초콜릿,양식,초코,False,False,False,False,False,False,False,False
1069172,티라미수,"밀가루,설탕,코코아파우더,마스카포네치즈",양식,티라미수,False,False,False,False,False,False,False,False
1069174,커피메밀쿠키(6개),"메밀면,메밀,쿠키",양식,쿠키,False,False,False,False,False,False,False,False
1069175,수제레이디핑거쿠키(6개),"버터,계란,밀가루,설탕,쿠키",양식,쿠키,False,False,False,False,False,False,False,False
1069176,허니브레드,"꿀,빵,밀가루",양식,빵,False,False,False,False,False,False,False,False
1069177,아메리카노(HOT),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
1069178,아메리카노(ICE),"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
1069179,카푸치노(HOT),"우유,에스프레소,우유거품",음료류,카푸치노,False,False,False,False,False,False,False,False
1069180,카푸치노(ICE),"우유,에스프레소,우유거품",음료류,카푸치노,False,False,False,False,False,False,False,False
1069181,카페모카(HOT),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
1069182,카페모카(ICE),"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
1069183,카페라떼(HOT),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
1069184,카페라떼(ICE),"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
1069185,바닐라라떼(HOT),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
1069186,바닐라라떼(ICE),"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
1069188,카라멜마끼아또(HOT),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
1069189,카라멜마끼아또(ICE),"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
1069192,콜드브루(HOT),콜드브루,음료류,콜드브루,False,False,False,False,False,False,False,False
1069193,콜드브루(ICE),콜드브루,음료류,콜드브루,False,False,False,False,False,False,False,False
1069194,플랫화이트(HOT),"우유,에스프레소",음료류,플랫화이트,False,False,False,False,False,False,False,False
1069195,에스프레소(HOT),에스프레소,음료류,에스프레소,False,False,False,False,False,False,False,False
1069196,에스프레소콘파냐(HOT),에스프레소,음료류,에스프레소,False,False,False,False,False,False,False,False
1069197,초코라떼(HOT),"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
1069198,초코라떼(ICE),"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
1069199,녹차라떼(HOT),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
1069200,녹차라떼(ICE),"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
1069201,미숫가루라떼(ICE),"우유,곡물",음료류,라떼,False,False,False,False,False,False,False,False
1069202,민트초코칩라떼(HOT),"우유,민트",음료류,라떼,False,False,False,False,False,False,False,False
1069203,민트초코칩라떼(ICE),"우유,민트",음료류,라떼,False,False,False,False,False,False,False,False
1069204,자색고구마라떼(HOT),"우유,자색고구마",음료류,고구마라떼,False,False,False,False,False,False,False,False
1069205,자색고구마라떼(ICE),"우유,자색고구마",음료류,고구마라떼,False,False,False,False,False,False,False,False
1069206,새싹보리라떼(HOT),"우유,보리",음료류,라떼,False,False,False,False,False,False,False,False
1069207,새싹보리라떼(ICE),"우유,보리",음료류,라떼,False,False,False,False,False,False,False,False
1069208,꿀차(HOT),꿀,음료류,꿀,False,False,False,False,False,False,False,False
1069209,꿀차(ICE),꿀,음료류,꿀,False,False,False,False,False,False,False,False
1069210,레몬차(HOT),레몬,음료류,레몬차,False,False,False,False,False,False,False,False
1069211,레몬차(ICE),레몬,음료류,레몬차,False,False,False,False,False,False,False,False
1069212,자몽차(HOT),자몽,음료류,자몽차,False,False,False,False,False,False,False,False
1069213,자몽차(ICE),자몽,음료류,자몽차,False,False,False,False,False,False,False,False
1069216,청귤차(HOT),청귤,음료류,청귤,False,False,False,False,False,False,False,False
1069217,청귤차(ICE),청귤,음료류,청귤,False,False,False,False,False,False,False,False
1069218,유자차(HOT),유자,음료류,유자차,False,False,False,False,False,False,False,False
1069219,유자차(ICE),유자,음료류,유자차,False,False,False,False,False,False,False,False
1069220,오미자차(HOT),오미자,음료류,오미자,False,False,False,False,False,False,False,False
1069221,오미자차(ICE),오미자,음료류,오미자,False,False,False,False,False,False,False,False
1069222,복분자차(HOT),복분자,음료류,복분자,False,False,False,False,False,False,False,False
1069223,복분자차(ICE),복분자,음료류,복분자,False,False,False,False,False,False,False,False
1069224,레몬다래차(HOT),"레몬,다래",음료류,레몬,False,False,False,False,False,False,False,False
1069225,레몬다래차(ICE),"레몬,다래",음료류,레몬,False,False,False,False,False,False,False,False
1069228,대추생강차(HOT/계절메뉴),"대추,생강",음료류,생강차,False,False,False,False,False,False,False,False
1069229,레몬생강차(HOT/계절메뉴),"레몬,생강",음료류,생강차,False,False,False,False,False,False,False,False
1069230,레몬에이드(ICE),"레몬,탄산수",음료류,레몬에이드,False,False,False,False,False,False,False,False
1069231,자몽에이드(ICE),"자몽,탄산수",음료류,자몽에이드,False,False,False,False,False,False,False,False
1069232,머루에이드(ICE),"과일,탄산수",음료류,에이드,False,False,False,False,False,False,True,False
1069233,청귤에이드(ICE),"청귤,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1069234,오미자에이드(ICE),"오미자,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1069235,복분자에이드(ICE),"복분자,얼음,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1069236,체리콕에이드(ICE),"얼음,체리,콜라,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1069237,개복숭아에이드(ICE),"복숭아,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1070477,황토오리진흙구이,오리고기,한식,구이,False,False,False,True,False,False,False,False
1070479,닭볶음탕,"야채,닭고기,감자",한식,닭볶음탕,False,False,False,True,False,True,False,False
1070480,오리훈제구이(3~4인),오리고기,한식,구이,False,False,False,True,False,False,False,False
1070482,토종닭백숙,"인삼,마늘,닭고기,찹쌀",한식,닭백숙,False,False,False,True,False,False,False,False
1070483,오리로스구이,오리고기,한식,구이,False,False,False,True,False,False,False,False
1070484,된장찌게(공기밥포함),"야채,두부,쌀",한식,된장,False,False,False,False,False,True,False,False
1070485,잔치국수(겨울),"야채,면,멸치육수",한식,잔치국수,False,False,False,False,False,True,False,False
1070487,물냉면(후식),"야채,메밀면,계란,육수",한식,물냉면,False,False,False,False,False,True,False,False
1070488,비빔냉면(후식),"야채,메밀면,계란",한식,비빔냉면,False,False,False,False,False,True,False,False
1070493,비빔냉면,"야채,메밀면,계란",한식,비빔냉면,False,False,False,False,False,True,False,False
1070494,물냉면,"야채,메밀면,계란,육수",한식,물냉면,False,False,False,False,False,True,False,False
1070495,볶음밥,"야채,쌀",한식,볶음밥,False,False,False,False,False,True,False,False
1071734,돼지한마리(1000g/3~4인분),"돼지목살,삼겹살,돼지항정살,가브리살,갈매기살",한식,돼지고기,False,False,False,True,False,False,False,False
1071735,돈특수모듬(600g/2~3인분),"돼지항정살,가브리살,갈매기살",한식,모둠,False,False,False,False,False,False,False,False
1071736,삼겹살(200g),삼겹살,한식,삼겹살,False,False,False,False,False,False,False,False
1071737,목살(200g),목살,한식,목살,False,False,False,False,False,False,False,False
1071740,항정살(200g),돼지항정살,한식,항정살,False,False,False,False,False,False,False,False
1071741,LA돼지갈비(250g),갈비,한식,돼지갈비,False,False,False,False,False,False,False,False
1071742,채끝등심(200g),채끝등심,한식,등심,False,False,False,False,False,False,False,False
1071743,차돌박이(200g),차돌박이,한식,차돌박이,False,False,False,False,False,False,False,False
1071744,육사시미(200g),"소고기,육사시미",한식,사시미,False,False,False,True,False,False,False,False
1071745,육회(200g),소고기,한식,육회,False,False,False,True,False,False,False,False
1071746,갈비살(180g),갈비살,한식,갈비살,False,False,False,False,False,False,False,False
1071747,양념갈비살(180g),갈비살,한식,갈비살,False,False,False,False,False,False,False,False
1071748,된장찌개,"야채,두부",한식,된장찌개,False,False,False,False,False,True,False,False
1071749,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
1071750,열무소면,소면,한식,소면,False,False,False,False,False,False,False,False
1071751,온쌀소면,소면,한식,소면,False,False,False,False,False,False,False,False
1071752,냄비라면,면,한식,라면,False,False,False,False,False,False,False,False
1071753,계란찜추가,계란,한식,계란찜,False,False,False,False,False,False,False,False
1071754,뚝배기김치밥(동절기),"김치,쌀",한식,김치,False,False,False,False,False,False,False,False
1071756,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
1071758,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
1075074,아메리카노,"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
1075366,양념치킨,"닭고기,밀가루",일식,양념치킨,False,False,False,True,False,False,False,False
1075367,소금구이치킨,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
1075368,지코바 윙 소금구이,닭날개,한식,소금구이,False,False,False,False,False,False,False,False
1075369,지코바 윙 양념구이,닭날개,한식,구이,False,False,False,False,False,False,False,False
1075370,지코바스틱 양념구이,닭고기,한식,구이,False,False,False,True,False,False,False,False
1075371,지코바스틱 소금구이,닭고기,한식,소금구이,False,False,False,True,False,False,False,False
1075372,지코바 순살 소금구이,"닭고기,밀가루",한식,소금구이,False,False,False,True,False,False,False,False
1075373,지코바 순살 양념구이,"닭고기,밀가루",한식,구이,False,False,False,True,False,False,False,False
1075374,지코바 순살 반반,밀가루,기타,순살,False,False,False,False,False,False,False,False
1075375,양념치킨 반반,"닭고기,밀가루",일식,치킨,False,False,False,True,False,False,False,False
1075891,아메리카노,"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
1079722,광어(중),"생선회,광어",한식,광어,False,False,False,False,False,False,False,False
1079723,광어(대),"생선회,광어",한식,광어,False,False,False,False,False,False,False,False
1079724,광어(특대),"생선회,광어",한식,광어,False,False,False,False,False,False,False,False
1079725,우럭(중),"생선회,우럭",한식,우럭,False,False,False,False,False,False,False,False
1079726,우럭(대),"생선회,우럭",한식,우럭,False,False,False,False,False,False,False,False
1079727,우럭(특대),우럭,한식,우럭,False,False,False,False,False,False,False,False
1079728,연어(중),연어,한식,연어,False,False,False,False,False,False,False,False
1079729,연어(대),연어,한식,연어,False,False,False,False,False,False,False,False
1079730,연어(특대),"연어,생선회",한식,연어,False,False,False,False,False,False,False,False
1079731,도다리(중),"생선회,도다리",한식,도다리,False,False,False,False,False,False,False,False
1079732,도다리(대),"생선회,도다리",한식,도다리,False,False,False,False,False,False,False,False
1079733,도다리(특대),"생선회,도다리",한식,도다리,False,False,False,False,False,False,False,False
1079740,모듬회(중),"생선,생선회",한식,모둠회,False,False,False,False,False,False,False,False
1079741,모듬회(대),"생선,생선회",한식,모둠회,False,False,False,False,False,False,False,False
1079742,모듬회(특대),"생선,생선회",한식,모둠회,False,False,False,False,False,False,False,False
1079743,광어+우럭(중),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1079744,광어+우럭(대),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1079745,광어+우럭(특대),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1079746,광어+연어(중),"연어,생선회,광어",한식,연어,False,False,False,False,False,False,False,False
1079747,광어+연어(대),"연어,생선회,광어",한식,연어,False,False,False,False,False,False,False,False
1079748,광어+연어(특대),"연어,생선회,광어",한식,연어,False,False,False,False,False,False,False,False
1079749,우럭+연어(중),"연어,우럭",한식,연어,False,False,False,False,False,False,False,False
1079750,우럭+연어(대),"연어,우럭",한식,연어,False,False,False,False,False,False,False,False
1079751,우럭+연어(특대),"연어,우럭",한식,연어,False,False,False,False,False,False,False,False
1079752,광어+우럭+연어(중),"연어,생선회,우럭,광어",한식,연어,False,False,False,False,False,False,False,False
1079753,광어+우럭+연어(대),"연어,생선회,우럭,광어",한식,연어,False,False,False,False,False,False,False,False
1079754,광어+우럭+연어(특대),"연어,생선회,우럭,광어",한식,연어,False,False,False,False,False,False,False,False
1079755,광어+우럭+도다리(중),"생선회,우럭,도다리,광어",한식,도다리,False,False,False,False,False,False,False,False
1079756,광어+우럭+도다리(대),"생선회,우럭,도다리,광어",한식,도다리,False,False,False,False,False,False,False,False
1079757,광어+우럭+도다리(특대),"생선회,우럭,도다리,광어",한식,도다리,False,False,False,False,False,False,False,False
1079758,매운탕추가,"야채,생선",한식,매운탕,False,False,False,False,False,True,False,False
1079759,멍게,멍게,한식,멍게,False,False,False,False,False,False,False,False
1079761,낙지,낙지,한식,낙지,False,False,False,False,False,False,False,False
1079762,해삼,해삼,한식,해삼,False,False,False,False,False,False,False,False
1079763,소라,소라,한식,소라,False,False,False,False,False,False,False,False
1079764,전복,전복,한식,전복,False,False,False,False,False,False,False,False
1079765,모둠물회(중),"야채,해산물",한식,물회,False,False,False,False,False,True,False,False
1079766,모둠물회(대),"야채,해산물",한식,물회,False,False,False,False,False,True,False,False
1079767,해물모둠(중),해산물,한식,모둠,False,False,False,False,False,False,False,False
1079768,해물모둠(대),해산물,한식,모둠,False,False,False,False,False,False,False,False
1079773,돈가스,"돼지고기,계란,밀가루,빵가루",한식,돈까스,False,False,False,True,False,False,False,False
1079774,매운탕(2인이상),"야채,생선",한식,매운탕,False,False,False,False,False,True,False,False
1079775,회덮밥,"야채,쌀,생선회",한식,회덮밥,False,False,False,False,False,True,False,False
1079776,물회,"야채,고추,해산물",한식,물회,False,False,False,False,False,True,False,False
1079777,전복물회,"야채,고추,전복,해삼,생선회,소라",한식,물회,False,False,False,False,False,True,False,False
1079778,해삼물회,"야채,고추,해산물,해삼",한식,물회,False,False,False,False,False,True,False,False
1079779,낙지물회,"야채,고추,낙지,해산물",한식,물회,False,False,False,False,False,True,False,False
1079780,광어초밥(12PS),"쌀,광어",한식,초밥,False,False,False,False,False,False,False,False
1079781,연어초밥(12PS),"쌀,연어",한식,초밥,False,False,False,False,False,False,False,False
1079782,우럭매운탕(중),"야채,우럭",한식,매운탕,False,False,False,False,False,True,False,False
1079783,우럭매운탕(대),"야채,우럭",한식,매운탕,False,False,False,False,False,True,False,False
1079784,왕새우튀김(중),"왕새우,밀가루",한식,왕새우튀김,False,False,False,False,False,False,False,False
1079785,왕새우튀김(대),"왕새우,밀가루",한식,왕새우튀김,False,False,False,False,False,False,False,False
1079786,라면사리,면,한식,라면사리,False,False,False,False,False,False,False,False
1079787,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
1079789,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
1079791,산사춘,산사나무열매,한식,산사춘,False,False,False,False,False,False,False,False
1079792,백세주,"인삼,찹쌀",음료류,백세주,False,False,False,False,False,False,False,False
1079793,복분자,복분자,음료류,복분자,False,False,False,False,False,False,False,False
1079794,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
1080178,콤비네이션+양념,"야채,모짜렐라치즈,밀가루,페페로니,올리브",기타,양념,False,False,False,False,False,True,False,False
1080180,핫새우닭+화이트어니언,새우,기타,양파,False,False,False,False,False,False,False,False
1080181,콰트로치즈퐁듀+깐쇼새우,"새우,치즈,전분",양식,새우,False,False,False,False,False,False,False,False
1080182,도이치소세지+마살라커리,"야채,고기,소시지",양식,소시지,False,False,False,True,False,True,False,False
1080184,베이컨체다치즈+허니갈릭,"치즈,베이컨,체다치즈",기타,마늘,False,False,False,False,False,False,False,False
1080185,불고기+후라이드,"소고기,닭고기,밀가루",한식,후라이드,False,False,False,True,False,False,False,False
1080186,콤비네이션+양념,"야채,모짜렐라치즈,밀가루,페페로니,올리브",기타,양념,False,False,False,False,False,True,False,False
1081874,팥빙수,"팥,얼음",음료류,팥빙수,False,False,False,False,False,False,False,False
1081877,흑임자팥빙수,"팥,흑임자,얼음",음료류,팥빙수,False,False,False,False,False,False,False,False
1081880,단팥빵,"빵,밀가루,단팥",음료류,빵,False,False,False,False,False,False,False,False
1081881,찹쌀떡,"떡,찹쌀",음료류,찹쌀,False,False,False,False,False,False,False,False
1083113,꼬막밥,꼬막,기타,꼬막,False,False,False,False,False,False,False,False
1083734,아메리카노,"에스프레소,물",음료류,아메리카노,False,False,False,False,False,False,False,False
1083735,아인슈페너,"크림,설탕,에스프레소",음료류,아인슈페너,False,False,False,False,False,False,False,False
1083736,카페라떼,"우유,에스프레소",음료류,카페라떼,False,False,False,False,False,False,False,False
1083737,연유라떼,"우유,에스프레소",음료류,연유라떼,False,False,False,False,False,False,False,False
1083738,바닐라라떼,"우유,에스프레소",음료류,바닐라라떼,False,False,False,False,False,False,False,False
1083739,카라멜마끼아또,"우유,에스프레소",음료류,카라멜마끼아또,False,False,False,False,False,False,False,False
1083740,카페모카,"우유,에스프레소",음료류,카페모카,False,False,False,False,False,False,False,False
1083741,미숫가루라떼,"우유,곡물",음료류,라떼,False,False,False,False,False,False,False,False
1083742,녹차라떼,"녹차,우유",음료류,녹차라떼,False,False,False,False,False,False,False,False
1083743,초코라떼,"우유,초콜릿",음료류,초코라떼,False,False,False,False,False,False,False,False
1083744,쑥라떼,"우유,쑥",음료류,라떼,False,False,False,False,False,False,False,False
1083745,딸기로즈라떼ICE,"우유,딸기,얼음",음료류,딸기,False,False,False,False,False,False,False,False
1083746,자몽주스(ICE),자몽,음료류,주스,False,False,False,False,False,False,False,False
1083747,키위주스(ICE),키위,음료류,주스,False,False,False,False,False,False,False,False
1083748,에스프레소,에스프레소,음료류,에스프레소,False,False,False,False,False,False,False,False
1083751,망고스무디,망고,음료류,스무디,False,False,False,False,False,False,False,False
1083752,딸기스무디,딸기,음료류,스무디,False,False,False,False,False,False,False,False
1083753,블루베리스무디,블루베리,음료류,스무디,False,False,False,False,False,False,False,False
1083754,스크류바에이드,"얼음,탄산수",음료류,에이드,False,False,False,False,False,False,False,False
1083755,청포도에이드,"청포도,탄산수",음료류,청포도에이드,False,False,False,False,False,False,False,False
1083756,라임모히또,"민트,얼음,라임,탄산수",음료류,모히또,False,False,False,False,False,False,False,False
1083757,레몬에이드,"레몬,탄산수",음료류,레몬에이드,False,False,False,False,False,False,False,False
1083758,자몽에이드,"자몽,탄산수",음료류,자몽에이드,False,False,False,False,False,False,False,False
1083759,캐모마일,캐모마일,음료류,캐모마일,False,False,False,False,False,False,False,False
1083760,페파민트,페퍼민트,음료류,민트,False,False,False,False,False,False,False,False
1083761,얼그레이,얼그레이,음료류,얼그레이,False,False,False,False,False,False,False,False
1083762,히비스커스,히비스커스,음료류,히비스커스,False,False,False,False,False,False,False,False
1083763,레몬티,레몬,음료류,레몬차,False,False,False,False,False,False,False,False
1083764,자몽티(hot),자몽,음료류,자몽차,False,False,False,False,False,False,False,False
1083765,레몬아이스티,"홍차,얼음",음료류,아이스티,False,False,False,False,False,False,False,False
1083766,복숭아아이스티,"홍차,얼음",음료류,복숭아아이스티,False,False,False,False,False,False,False,False
1083767,유자차,유자,음료류,유자차,False,False,False,False,False,False,False,False
1083968,순대국(일반),"야채,돼지내장,순대,육수,당면",한식,순대국,False,False,False,False,False,True,False,False
1083969,특순대국,"야채,돼지고기,돼지내장,순대,육수",한식,순대국,False,False,False,True,False,True,False,False
1083970,얼큰순대국,"야채,돼지고기,돼지내장,순대,육수",한식,순대국,False,False,False,True,False,True,False,False
1083972,뼈해장국,"야채,돼지고기,쌀,돼지등뼈",한식,뼈해장국,False,False,False,True,False,True,False,False
1083973,수육국밥,"야채,돼지고기,쌀,머릿고기",한식,국밥,False,False,False,True,False,True,False,False
1083974,한우소머리국밥,"쌀,파,소머리",한식,국밥,False,False,False,False,False,False,False,False
1083975,직화쭈꾸미비빔밥(2인이상),"야채,쌀,주꾸미",한식,비빔밥,False,False,False,False,False,True,False,False
1083976,모듬순대한접시,"돼지고기,순대,내장",한식,순대,False,False,False,True,False,False,False,False
1083977,접시수육,고기,한식,수육,False,False,False,True,False,False,False,False
1083979,찹쌀순대,"돼지내장,순대,찹쌀,당면",한식,순대,False,False,False,False,False,False,False,False
1083980,모듬순대,"돼지고기,순대,내장",한식,순대,False,False,False,True,False,False,False,False
1083981,항정수육(중),돼지항정살,한식,수육,False,False,False,False,False,False,False,False
1083982,항정수육(대),돼지항정살,한식,수육,False,False,False,False,False,False,False,False
1083983,순대곱창철판볶음,"야채,곱창,순대",한식,볶음,False,False,False,False,False,True,False,False
1083984,직화쭈꾸미볶음,"야채,주꾸미",한식,볶음,False,False,False,False,False,True,False,False
1083985,직화쭈꾸미모듬안주,주꾸미,한식,안주,False,False,False,False,False,False,False,False
1083986,당면사리,당면,한식,면사리,False,False,False,False,False,False,False,False
1083987,셀프볶음밥,쌀,한식,볶음밥,False,False,False,False,False,False,False,False
1083988,공기밥,쌀,한식,공기밥,False,False,False,False,False,False,False,False
1083990,맥주,보리,음료류,맥주,False,False,False,False,False,False,False,False
1083992,막걸리,쌀,음료류,막걸리,False,False,False,False,False,False,False,False
1083993,음료수,음료,음료류,음료수,False,False,False,False,False,False,False,False
1085323,커피,에스프레소,음료류,커피,False,False,False,False,False,False,False,False
1085911,엔젤치킨,"닭고기,양파,밀가루",일식,치킨,False,False,False,True,False,False,False,False
1085912,마왕치킨,"닭고기,밀가루,음료",일식,치킨,False,False,False,True,False,False,False,False
1085913,오곡핫양념치킨,"닭고기,밀가루,오곡",일식,양념치킨,False,False,False,True,False,False,False,False
1085914,오곡양념치킨,"닭고기,밀가루,오곡",일식,양념치킨,False,False,False,True,False,False,False,False
1085915,오곡갈릭반핫양념반,"닭고기,밀가루",기타,치킨,False,False,False,True,False,False,False,False
1085916,코코순살치킨,"닭고기,밀가루",일식,순살치킨,False,False,False,True,False,False,False,False
1085917,오곡후라이드치킨,"닭고기,밀가루,오곡",패스트푸드,후라이드치킨,False,False,False,True,False,False,False,False
1085918,오곡후라이드반 양념반,"닭고기,밀가루,오곡",기타,치킨,False,False,False,True,False,False,False,False
1085920,고추단짠윙봉,"고추,닭고기,밀가루",기타,고추,False,False,False,True,False,False,False,False
1085921,맵부심후라이드치킨,"닭고기,밀가루",패스트푸드,후라이드치킨,False,False,False,True,False,False,False,False
1085922,맵부심양념치킨,"닭고기,밀가루",일식,양념치킨,False,False,False,True,False,False,False,False
1086694,솥뚜껑토종닭볶음탕(1마리/3~4인분),"야채,고추,닭고기",한식,닭볶음탕,False,False,False,True,False,True,False,False
1086695,솥뚜껑토종닭볶음탕_반마리추가,닭고기,한식,닭볶음탕,False,False,False,True,False,False,False,False
1086696,솥뚜껑묵은지삼겹살(1인분/200g/3인이상),"삼겹살,묵은지",한식,삼겹살,False,False,False,False,False,False,False,False
1086697,겉바속촉감자전,감자,한식,감자,False,False,False,False,False,False,False,False
1086698,국물이끝내주는잔치국수,"야채,면,멸치육수",한식,잔치국수,False,False,False,False,False,True,False,False
1086699,얼큰한떡만둣국,"야채,두부,고기,떡,밀가루",한식,매운맛,False,False,False,True,False,True,False,False
1086700,짜장라면,면,한식,라면,False,False,False,False,False,False,False,False
1086701,달걀말이+셀프주먹밥,"쌀,계란,김",한식,주먹밥,False,False,False,False,False,False,False,False
1086702,볶음밥,"야채,쌀",한식,볶음밥,False,False,False,False,False,True,False,False
1086703,셀프주먹밥,"쌀,김",한식,주먹밥,False,False,False,False,False,False,False,False
1086704,된장찌개,"야채,두부",한식,된장찌개,False,False,False,False,False,True,False,False
1086706,우동,"면,가쓰오부시",한식,우동,False,False,False,False,False,False,False,False
1086707,라면,면,한식,라면,False,False,False,False,False,False,False,False
1086708,납작당면,당면,한식,당면,False,False,False,False,False,False,False,False
1086710,옹심이만두,"야채,두부,고기,밀가루",한식,만두,False,False,False,True,False,True,False,False
1086712,음료,음료,음료류,음료수,False,False,False,False,False,False,False,False
1086716,맥주(카스),보리,음료류,맥주,False,False,False,False,False,False,False,False
1086717,맥주(하이트),보리,음료류,맥주,False,False,False,False,False,False,False,False
1086718,맥주(테라),보리,음료류,맥주,False,False,False,False,False,False,False,False
1086719,복분자,복분자,음료류,복분자,False,False,False,False,False,False,False,False
1086720,치악산막걸리,쌀,음료류,막걸리,False,False,False,False,False,False,False,False
1086721,지평막걸리,쌀,음료류,막걸리,False,False,False,False,False,False,False,False
1086722,백세주,"인삼,찹쌀",음료류,백세주,False,False,False,False,False,False,False,False
1087160,광어+우럭(소/2인),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1087161,광어+우럭(중/3인),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1087162,광어+우럭(대/4인),"생선회,우럭,광어",한식,우럭,False,False,False,False,False,False,False,False
1087163,강도다리세꼬시,"생선,생선회",한식,세꼬시,False,False,False,False,False,False,False,False
1087164,고등어구이,고등어,한식,고등어구이,False,False,False,False,False,False,False,False
1087165,소라,소라,한식,소라,False,False,False,False,False,False,False,False
1087166,멍게,멍게,한식,멍게,False,False,False,False,False,False,False,False
1087167,새우튀김,"새우,밀가루",한식,새우튀김,False,False,False,False,False,False,False,False
1087168,해삼,해삼,한식,해삼,False,False,False,False,False,False,False,False
1087170,매운탕(2인분),"야채,생선",한식,매운탕,False,False,False,False,False,True,False,False
1087172,라면사리,면,한식,라면사리,False,False,False,False,False,False,False,False
1087173,알밥,"야채,쌀,날치알",한식,알밥,False,False,False,False,False,True,False,False
1087174,고등어,고등어,한식,고등어,False,False,False,False,False,False,False,False
1087175,광어,"생선회,광어",한식,광어,False,False,False,False,False,False,False,False
1087176,우럭,우럭,한식,우럭,False,False,False,False,False,False,False,False
1088317,아구찜 중,"야채,아귀",한식,아귀찜,False,False,False,False,False,True,False,False
1088318,아구찜 대,"야채,아귀",한식,아귀찜,False,False,False,False,False,True,False,False
1088321,순대 아구찜 소,"야채,아귀,마늘,미나리,파,콩나물,돼지내장,순대,당면",한식,아귀찜,False,False,False,False,False,True,False,False
